citizen_id,total_reports,valid_reports,duplicate_reports,fake_image_count,avg_severity_reported,reports_last_30_days,trust_label,valid_ratio,duplicate_rate,fake_image_ratio,trust_score,trust_level
4555,6,5,2,0,1.75,2,1,0.8333333333333334,0.3333333333333333,0.0,0.9195734200203668,High
4556,12,9,0,0,1.65,1,1,0.75,0.0,0.0,0.9291549475356924,High
4557,14,12,0,0,2.67,0,1,0.8571428571428571,0.0,0.0,0.9472948605739673,High
4558,17,14,1,0,2.68,0,0,0.8235294117647058,0.0588235294117647,0.0,0.9382666587106034,High
4559,5,4,2,0,2.08,0,1,0.8,0.4,0.0,0.9218657274415825,High
4560,18,15,2,0,2.79,2,1,0.8333333333333334,0.1111111111111111,0.0,0.9188807487457025,High
4561,15,14,2,0,2.7,2,1,0.9333333333333332,0.1333333333333333,0.0,0.9412372141920106,High
4562,19,14,2,0,1.63,2,1,0.7368421052631579,0.1052631578947368,0.0,0.9098860368327893,High
4563,14,10,1,0,2.6,3,1,0.7142857142857143,0.0714285714285714,0.0,0.8753378218152744,High
4564,9,7,2,0,2.55,2,1,0.7777777777777778,0.2222222222222222,0.0,0.8990164609830219,High
4565,12,11,0,0,2.8,1,1,0.9166666666666666,0.0,0.0,0.9497784938686673,High
4566,15,12,1,0,2.59,2,1,0.8,0.0666666666666666,0.0,0.9157013318644416,High
4567,16,12,1,0,1.65,3,1,0.75,0.0625,0.0,0.9053119620768184,High
4568,19,15,2,0,2.9,1,1,0.7894736842105263,0.1052631578947368,0.0,0.9161405654202761,High
4569,17,14,1,0,2.8,2,1,0.8235294117647058,0.0588235294117647,0.0,0.9194300549025997,High
4570,13,12,1,0,2.26,2,1,0.9230769230769232,0.0769230769230769,0.0,0.9461777224425062,High
4571,19,17,1,0,2.65,0,1,0.8947368421052632,0.0526315789473684,0.0,0.9516543947449679,High
4572,16,14,2,0,2.2,2,1,0.875,0.125,0.0,0.9352729885073771,High
4573,11,10,1,0,2.02,1,1,0.9090909090909092,0.0909090909090909,0.0,0.9518124735231962,High
4574,19,16,1,0,2.85,3,1,0.8421052631578947,0.0526315789473684,0.0,0.9139623932118572,High
4575,15,12,0,0,2.93,2,1,0.8,0.0,0.0,0.915080637448457,High
4576,6,4,2,0,2.86,2,1,0.6666666666666666,0.3333333333333333,0.0,0.838837461127511,High
4577,18,14,2,0,1.79,0,1,0.7777777777777778,0.1111111111111111,0.0,0.9360954691285811,High
4578,6,5,2,0,2.15,0,1,0.8333333333333334,0.3333333333333333,0.0,0.9325344915276007,High
4579,15,13,0,0,2.05,2,1,0.8666666666666667,0.0,0.0,0.9412161577298462,High
4580,16,15,2,0,2.12,1,1,0.9375,0.125,0.0,0.9541416235563982,High
4581,5,3,2,0,2.35,1,1,0.6,0.4,0.0,0.830519584613242,High
4582,18,17,0,0,2.37,3,1,0.9444444444444444,0.0,0.0,0.9454400466585755,High
4583,9,8,1,0,1.67,0,1,0.8888888888888888,0.1111111111111111,0.0,0.9566231909681279,High
4584,14,12,1,0,1.91,0,1,0.8571428571428571,0.0714285714285714,0.0,0.9512555460277754,High
4585,16,15,0,0,2.8,2,1,0.9375,0.0,0.0,0.9468587513579878,High
4586,17,15,1,0,2.98,1,1,0.8823529411764706,0.0588235294117647,0.0,0.9392317793782492,High
4587,9,7,1,0,2.12,3,1,0.7777777777777778,0.1111111111111111,0.0,0.9026054249740774,High
4588,11,9,1,0,1.57,1,1,0.8181818181818182,0.0909090909090909,0.0,0.939947745064493,High
4589,8,6,0,0,1.91,2,1,0.75,0.0,0.0,0.9163101131603811,High
4590,16,12,1,0,2.45,0,1,0.75,0.0625,0.0,0.9244934008866584,High
4591,9,6,1,0,1.64,3,1,0.6666666666666666,0.1111111111111111,0.0,0.8731515353797017,High
4592,15,11,1,0,1.76,2,1,0.7333333333333333,0.0666666666666666,0.0,0.9095242522232825,High
4593,7,5,2,0,2.97,1,1,0.7142857142857143,0.2857142857142857,0.0,0.8772362532475164,High
4594,7,6,1,0,2.77,0,1,0.8571428571428571,0.1428571428571428,0.0,0.9400114062835286,High
4595,18,15,1,0,1.56,3,1,0.8333333333333334,0.0555555555555555,0.0,0.9289269598277603,High
4596,15,12,0,0,2.76,2,1,0.8,0.0,0.0,0.9175091317409151,High
4597,6,4,0,0,2.58,0,1,0.6666666666666666,0.0,0.0,0.9040073286524224,High
4598,17,16,2,0,2.15,1,1,0.9411764705882352,0.1176470588235294,0.0,0.9547205774007265,High
4599,14,12,1,0,1.97,0,1,0.8571428571428571,0.0714285714285714,0.0,0.9507347187550759,High
4600,19,14,1,0,2.58,2,1,0.7368421052631579,0.0526315789473684,0.0,0.8983444735832405,High
4601,10,8,0,0,2.16,0,1,0.8,0.0,0.0,0.9418578443957689,High
4602,10,9,2,0,1.66,3,1,0.9,0.2,0.0,0.9348642987028378,High
4603,12,11,2,0,3.0,2,0,0.9166666666666666,0.1666666666666666,0.0,0.9329009141752321,High
4604,19,14,0,0,2.57,1,1,0.7368421052631579,0.0,0.0,0.9134583192439794,High
4605,19,16,1,0,1.67,2,1,0.8421052631578947,0.0526315789473684,0.0,0.937900821562291,High
4606,19,15,0,0,2.64,1,1,0.7894736842105263,0.0,0.0,0.9259991604771145,High
4607,13,11,0,0,1.82,0,1,0.8461538461538461,0.0,0.0,0.9529775540818698,High
4608,8,6,2,0,1.92,1,1,0.75,0.25,0.0,0.9101980516035808,High
4609,15,13,0,0,2.1,0,1,0.8666666666666667,0.0,0.0,0.953832970318014,High
4610,15,14,0,0,1.64,0,1,0.9333333333333332,0.0,0.0,0.9659731968819709,High
4611,14,10,1,0,2.17,1,1,0.7142857142857143,0.0714285714285714,0.0,0.9083227880373431,High
4612,16,12,0,0,2.33,0,1,0.75,0.0,0.0,0.9295132244218436,High
4613,15,14,2,0,2.85,0,1,0.9333333333333332,0.1333333333333333,0.0,0.9530228207251572,High
4614,14,11,1,0,2.71,1,1,0.7857142857142857,0.0714285714285714,0.0,0.919930584689573,High
4615,8,6,0,0,2.17,0,1,0.75,0.0,0.0,0.9314409997491977,High
4616,18,17,0,0,1.53,1,1,0.9444444444444444,0.0,0.0,0.9634923289191296,High
4617,10,7,2,0,2.06,2,0,0.7,0.2,0.0,0.8834266602907276,High
4618,6,5,2,0,2.52,0,1,0.8333333333333334,0.3333333333333333,0.0,0.9280672131244013,High
4619,16,13,1,1,1.55,1,1,0.8125,0.0625,0.0625,0.933644393247086,High
4620,13,12,1,0,2.03,2,1,0.9230769230769232,0.0769230769230769,0.0,0.9483181635651393,High
4621,17,14,0,0,2.53,2,0,0.8235294117647058,0.0,0.0,0.9264726752903112,High
4622,14,13,1,0,2.8,1,1,0.9285714285714286,0.0714285714285714,0.0,0.9489214891876029,High
4623,7,6,1,0,2.98,3,0,0.8571428571428571,0.1428571428571428,0.0,0.9102161536706296,High
4624,7,6,2,1,1.91,2,1,0.8571428571428571,0.2857142857142857,0.1428571428571428,0.9062305115072207,High
4625,12,11,1,0,1.85,1,1,0.9166666666666666,0.0833333333333333,0.0,0.9546784390348276,High
4626,13,9,2,0,1.78,3,1,0.6923076923076923,0.1538461538461538,0.0,0.8761908992636893,High
4627,11,10,1,0,2.51,1,1,0.9090909090909092,0.0909090909090909,0.0,0.9474494733776015,High
4628,8,6,2,0,2.65,3,1,0.75,0.25,0.0,0.8716752502085744,High
4629,9,6,0,0,2.16,1,1,0.6666666666666666,0.0,0.0,0.8992284865421339,High
4630,19,16,2,0,2.53,3,1,0.8421052631578947,0.1052631578947368,0.0,0.915207147671561,High
4631,6,5,2,0,1.77,2,1,0.8333333333333334,0.3333333333333333,0.0,0.9192974742825685,High
4632,10,7,2,0,2.38,3,1,0.7,0.2,0.0,0.8621862492890088,High
4633,16,14,1,0,1.8,3,1,0.875,0.0625,0.0,0.9349239614800419,High
4634,10,7,2,0,1.6,3,1,0.7,0.2,0.0,0.8785589517200671,High
4635,12,11,1,0,2.69,3,1,0.9166666666666666,0.0833333333333333,0.0,0.9325728734886002,High
4636,17,16,0,0,1.93,1,1,0.9411764705882352,0.0,0.0,0.9603482119171121,High
4637,16,13,0,0,2.34,2,0,0.8125,0.0,0.0,0.9262676402942869,High
4638,19,17,1,0,2.74,2,1,0.8947368421052632,0.0526315789473684,0.0,0.9369577341339012,High
4639,9,8,1,0,1.68,2,1,0.8888888888888888,0.1111111111111111,0.0,0.9441382077662683,High
4640,7,5,0,0,2.06,2,1,0.7142857142857143,0.0,0.0,0.9038684879362278,High
4641,19,18,1,0,1.67,1,1,0.9473684210526316,0.0526315789473684,0.0,0.9613381925689676,High
4642,13,10,2,0,2.44,3,1,0.7692307692307693,0.1538461538461538,0.0,0.8910680573549736,High
4643,15,12,1,0,2.01,1,1,0.8,0.0666666666666666,0.0,0.9324830517206569,High
4644,11,9,0,0,2.13,1,1,0.8181818181818182,0.0,0.0,0.9382968712092632,High
4645,7,6,2,0,1.52,2,1,0.8571428571428571,0.2857142857142857,0.0,0.9309775908303597,High
4646,15,11,1,0,1.95,0,1,0.7333333333333333,0.0666666666666666,0.0,0.9266735358482241,High
4647,17,16,1,0,1.57,0,1,0.9411764705882352,0.0588235294117647,0.0,0.9656938447131084,High
4648,19,15,1,0,2.58,0,1,0.7894736842105263,0.0526315789473684,0.0,0.9325425366251453,High
4649,15,11,1,0,1.76,0,1,0.7333333333333333,0.0666666666666666,0.0,0.9290422706998877,High
4650,14,11,1,0,2.13,3,1,0.7857142857142857,0.0714285714285714,0.0,0.9076444808199051,High
4651,10,8,1,1,2.08,2,1,0.8,0.1,0.1,0.9063758922958233,High
4652,17,16,0,0,2.16,1,1,0.9411764705882352,0.0,0.0,0.9586842973616605,High
4653,12,10,2,0,2.76,2,1,0.8333333333333334,0.1666666666666666,0.0,0.9158096023316987,High
4654,14,10,1,0,2.97,2,1,0.7142857142857143,0.0714285714285714,0.0,0.8820720356541653,High
4655,12,11,2,0,2.94,1,1,0.9166666666666666,0.1666666666666666,0.0,0.9413329934057947,High
4656,14,13,1,0,1.91,2,1,0.9285714285714286,0.0714285714285714,0.0,0.9505285320022021,High
4657,17,15,2,0,2.5,0,1,0.8823529411764706,0.1176470588235294,0.0,0.9483732970565727,High
4658,17,13,1,1,3.0,2,1,0.7647058823529411,0.0588235294117647,0.0588235294117647,0.8894608850030017,High
4659,10,7,2,0,2.32,1,1,0.7,0.2,0.0,0.8917723572670762,High
4660,5,3,0,0,1.8,2,1,0.6,0.0,0.0,0.8689307915107453,High
4661,5,4,1,0,2.31,1,1,0.8,0.2,0.0,0.9212143519382767,High
4662,8,6,1,1,2.11,0,1,0.75,0.125,0.125,0.9079099845256634,High
4663,6,5,1,0,2.94,2,1,0.8333333333333334,0.1666666666666666,0.0,0.91318825257384,High
4664,13,11,1,0,1.69,1,1,0.8461538461538461,0.0769230769230769,0.0,0.9446553343368028,High
4665,10,8,2,0,2.48,3,1,0.8,0.2,0.0,0.8968835363055303,High
4666,14,13,0,0,2.54,3,1,0.9285714285714286,0.0,0.0,0.9407787455877661,High
4667,5,3,0,0,2.95,1,1,0.6,0.0,0.0,0.8592953240301812,High
4668,17,13,2,0,2.58,2,1,0.7647058823529411,0.1176470588235294,0.0,0.9022094665874215,High
4669,5,3,2,0,2.87,2,1,0.6,0.4,0.0,0.7958152494320577,Medium
4670,16,15,2,0,2.57,2,1,0.9375,0.125,0.0,0.9437109775443159,High
4671,16,12,2,0,2.66,2,1,0.75,0.125,0.0,0.8956521383134686,High
4672,6,4,0,0,2.81,2,1,0.6666666666666666,0.0,0.0,0.8738563685735202,High
4673,14,13,1,0,2.8,1,1,0.9285714285714286,0.0714285714285714,0.0,0.9489214891876029,High
4674,19,14,1,0,2.16,2,1,0.7368421052631579,0.0526315789473684,0.0,0.9052693184876718,High
4675,5,3,2,0,1.88,2,1,0.6,0.4,0.0,0.8241531836237802,High
4676,14,13,1,0,2.12,3,1,0.9285714285714286,0.0714285714285714,0.0,0.9418265252493117,High
4677,18,17,1,0,1.64,1,1,0.9444444444444444,0.0555555555555555,0.0,0.9610765339412427,High
4678,13,10,2,0,1.98,2,1,0.7692307692307693,0.1538461538461538,0.0,0.9104787032821553,High
4679,5,3,0,0,2.39,2,1,0.6,0.0,0.0,0.855899531959963,High
4680,15,13,0,0,1.62,1,1,0.8666666666666667,0.0,0.0,0.9519154060940572,High
4681,19,17,2,0,2.88,2,1,0.8947368421052632,0.1052631578947368,0.0,0.9327101829729059,High
4682,5,3,1,0,2.99,0,1,0.6,0.2,0.0,0.8542295824726285,High
4683,9,8,1,0,2.66,3,1,0.8888888888888888,0.1111111111111111,0.0,0.9250300042028388,High
4684,6,5,1,0,1.84,2,1,0.8333333333333334,0.1666666666666666,0.0,0.928115162243073,High
4685,5,3,0,0,1.9,0,1,0.6,0.0,0.0,0.8944610863475384,High
4686,9,7,0,0,1.92,3,1,0.7777777777777778,0.0,0.0,0.9134068333559745,High
4687,18,17,1,0,1.51,3,1,0.9444444444444444,0.0555555555555555,0.0,0.9510348077204375,High
4688,12,11,2,0,1.52,0,1,0.9166666666666666,0.1666666666666666,0.0,0.9597680163632183,High
4689,11,10,1,0,1.58,1,1,0.9090909090909092,0.0909090909090909,0.0,0.9554352572021451,High
4690,14,11,0,1,2.7,1,1,0.7857142857142857,0.0,0.0714285714285714,0.9146811570966716,High
4691,15,11,0,0,2.27,1,1,0.7333333333333333,0.0,0.0,0.9168483369189125,High
4692,19,18,1,0,1.8,0,1,0.9473684210526316,0.0526315789473684,0.0,0.9651548555706833,High
4693,13,12,2,0,2.73,0,1,0.9230769230769232,0.1538461538461538,0.0,0.9516441171790618,High
4694,13,12,2,0,1.64,3,1,0.9230769230769232,0.1538461538461538,0.0,0.9419302232564686,High
4695,12,11,2,0,1.68,0,1,0.9166666666666666,0.1666666666666666,0.0,0.9586013522153728,High
4696,6,5,0,0,1.69,1,1,0.8333333333333334,0.0,0.0,0.9456503200991208,High
4697,11,8,0,0,2.82,1,1,0.7272727272727273,0.0,0.0,0.9069315880861215,High
4698,19,15,2,0,2.18,0,1,0.7894736842105263,0.1052631578947368,0.0,0.9344566143629667,High
4699,16,13,0,0,1.8,3,1,0.8125,0.0,0.0,0.9240849427498884,High
4700,14,13,1,1,2.3,0,1,0.9285714285714286,0.0714285714285714,0.0714285714285714,0.953329831787001,High
4701,12,11,0,0,2.55,3,1,0.9166666666666666,0.0,0.0,0.9383194243948884,High
4702,13,9,1,0,2.73,1,1,0.6923076923076923,0.0769230769230769,0.0,0.8916732991366317,High
4703,14,11,1,0,1.68,1,1,0.7857142857142857,0.0714285714285714,0.0,0.932971462303312,High
4704,14,10,2,0,2.94,2,1,0.7142857142857143,0.1428571428571428,0.0,0.8763727955215613,High
4705,9,8,2,0,2.83,0,1,0.8888888888888888,0.2222222222222222,0.0,0.9418722094487822,High
4706,19,18,0,0,2.12,2,1,0.9473684210526316,0.0,0.0,0.9544015358347191,High
4707,18,15,0,0,2.89,0,1,0.8333333333333334,0.0,0.0,0.9407567310893482,High
4708,14,10,0,0,2.06,2,1,0.7142857142857143,0.0,0.0,0.9038684879362278,High
4709,14,10,0,0,1.6,0,1,0.7142857142857143,0.0,0.0,0.9302722036090034,High
4710,18,16,2,0,2.25,0,1,0.8888888888888888,0.1111111111111111,0.0,0.9519125311287973,High
4711,9,6,2,0,2.25,1,1,0.6666666666666666,0.2222222222222222,0.0,0.8794818216862345,High
4712,10,7,0,0,2.77,0,1,0.7,0.0,0.0,0.9107817101232017,High
4713,17,14,0,0,1.67,3,1,0.8235294117647058,0.0,0.0,0.928362222144395,High
4714,16,12,2,0,2.4,3,1,0.75,0.125,0.0,0.8875679010226933,High
4715,14,13,0,0,2.68,3,1,0.9285714285714286,0.0,0.0,0.9393090823031067,High
4716,16,12,0,0,1.62,1,1,0.75,0.0,0.0,0.9295218971293673,High
4717,6,4,0,0,2.38,0,1,0.6666666666666666,0.0,0.0,0.9071917592058057,High
4718,10,9,0,0,1.61,3,1,0.9,0.0,0.0,0.9447571312607245,High
4719,9,8,0,0,1.53,1,1,0.8888888888888888,0.0,0.0,0.9560450271469308,High
4720,16,15,0,0,2.0,3,1,0.9375,0.0,0.0,0.9477025277654642,High
4721,6,5,2,0,1.58,0,1,0.8333333333333334,0.3333333333333333,0.0,0.9389150860557798,High
4722,18,13,2,0,1.53,0,1,0.7222222222222222,0.1111111111111111,0.0,0.9268549726594716,High
4723,10,9,1,0,2.21,0,1,0.9,0.1,0.0,0.9543837544647622,High
4724,9,6,2,0,1.97,3,1,0.6666666666666666,0.2222222222222222,0.0,0.85513488310917,High
4725,11,8,0,0,2.58,3,1,0.7272727272727273,0.0,0.0,0.886673668594692,High
4726,9,6,0,0,2.78,1,1,0.6666666666666666,0.0,0.0,0.888270723051762,High
4727,12,10,0,0,1.8,0,1,0.8333333333333334,0.0,0.0,0.9511101529645213,High
4728,16,15,0,0,2.03,2,1,0.9375,0.0,0.0,0.9536298534615144,High
4729,19,15,1,0,2.9,0,1,0.7894736842105263,0.0526315789473684,0.0,0.928694943510985,High
4730,18,13,2,0,2.38,2,1,0.7222222222222222,0.1111111111111111,0.0,0.8925252162988914,High
4731,6,5,2,0,2.88,2,1,0.8333333333333334,0.3333333333333333,0.0,0.9025677850887747,High
4732,17,15,0,0,2.78,1,1,0.8823529411764706,0.0,0.0,0.9439620069961592,High
4733,12,10,2,0,1.62,0,1,0.8333333333333334,0.1666666666666666,0.0,0.9460020474973987,High
4734,17,14,2,0,2.45,1,0,0.8235294117647058,0.1176470588235294,0.0,0.929767788581048,High
4735,13,11,0,0,1.82,0,1,0.8461538461538461,0.0,0.0,0.9529775540818698,High
4736,19,15,0,0,1.77,0,1,0.7894736842105263,0.0,0.0,0.9437980932646051,High
4737,7,6,1,0,2.79,3,1,0.8571428571428571,0.1428571428571428,0.0,0.9130666528492659,High
4738,16,15,2,0,1.55,3,1,0.9375,0.125,0.0,0.9467075029373758,High
4739,10,9,0,0,2.04,3,1,0.9,0.0,0.0,0.9404249579103978,High
4740,14,13,1,0,2.29,2,1,0.9285714285714286,0.0714285714285714,0.0,0.9470920046371618,High
4741,15,12,2,0,2.5,0,1,0.8,0.1333333333333333,0.0,0.9315663274262027,High
4742,12,10,2,0,2.5,1,1,0.8333333333333334,0.1666666666666666,0.0,0.9287252804380628,High
4743,19,18,1,0,2.51,3,1,0.9473684210526316,0.0526315789473684,0.0,0.9422845413123699,High
4744,13,9,0,0,2.89,3,0,0.6923076923076923,0.0,0.0,0.8673515003978893,High
4745,10,7,1,1,2.84,0,1,0.7,0.1,0.1,0.8854120506073938,High
4746,7,5,0,0,1.69,1,1,0.7142857142857143,0.0,0.0,0.9199744105632653,High
4747,12,11,2,0,2.7,1,1,0.9166666666666666,0.1666666666666666,0.0,0.9437535853243587,High
4748,16,15,2,0,2.95,3,1,0.9375,0.125,0.0,0.9319112177712988,High
4749,13,12,0,0,2.24,0,1,0.9230769230769232,0.0,0.0,0.9607786957323471,High
4750,11,9,2,0,2.99,3,1,0.8181818181818182,0.1818181818181818,0.0,0.8953369414698957,High
4751,13,11,1,0,2.62,0,1,0.8461538461538461,0.0769230769230769,0.0,0.9424663057317016,High
4752,19,15,0,0,2.02,2,0,0.7894736842105263,0.0,0.0,0.9248513945787828,High
4753,8,7,2,0,2.37,3,1,0.875,0.25,0.0,0.917068192129418,High
4754,11,10,1,0,1.94,1,1,0.9090909090909092,0.0909090909090909,0.0,0.9524913375226941,High
4755,13,11,1,0,2.63,0,1,0.8461538461538461,0.0769230769230769,0.0,0.9423652234857312,High
4756,19,17,1,0,2.22,2,1,0.8947368421052632,0.0526315789473684,0.0,0.9424424775036587,High
4757,12,9,1,0,1.89,3,1,0.75,0.0833333333333333,0.0,0.8998629237523575,High
4758,17,14,0,0,2.45,1,1,0.8235294117647058,0.0,0.0,0.9358807602492094,High
4759,16,15,0,0,2.96,1,1,0.9375,0.0,0.0,0.9517776707929637,High
4760,10,7,1,0,2.07,0,1,0.7,0.1,0.0,0.914559987343634,High
4761,16,12,1,0,2.82,0,1,0.75,0.0625,0.0,0.9195396159881535,High
4762,11,10,0,0,2.92,3,1,0.9090909090909092,0.0,0.0,0.9325685152135184,High
4763,16,14,0,0,1.89,0,1,0.875,0.0,0.0,0.9567418742251659,High
4764,10,9,0,0,1.76,2,1,0.9,0.0,0.0,0.9499489172417672,High
4765,5,3,2,0,2.04,0,1,0.6,0.4,0.0,0.8555944708898949,High
4766,9,7,2,0,1.89,1,1,0.7777777777777778,0.2222222222222222,0.0,0.9199297602828165,High
4767,9,7,2,1,1.92,0,1,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.9141307788433007,High
4768,13,10,1,0,1.81,3,1,0.7692307692307693,0.0769230769230769,0.0,0.907448327139502,High
4769,14,13,0,0,1.81,3,1,0.9285714285714286,0.0,0.0,0.9479156091367428,High
4770,17,15,1,0,1.76,1,1,0.8823529411764706,0.0588235294117647,0.0,0.9509787274476889,High
4771,15,13,0,0,1.74,2,1,0.8666666666666667,0.0,0.0,0.944330701698696,High
4772,9,8,0,0,2.73,3,1,0.8888888888888888,0.0,0.0,0.9303379631051215,High
4773,7,6,2,0,2.69,2,1,0.8571428571428571,0.2857142857142857,0.0,0.9155894094195938,High
4774,17,13,2,0,2.16,2,1,0.7647058823529411,0.1176470588235294,0.0,0.9088977256638433,High
4775,9,6,2,0,1.62,1,1,0.6666666666666666,0.2222222222222222,0.0,0.8913764487621515,High
4776,12,11,0,1,2.17,0,1,0.9166666666666666,0.0,0.0833333333333333,0.9542252786893284,High
4777,7,6,0,0,2.13,2,1,0.8571428571428571,0.0,0.0,0.9385002436316441,High
4778,15,13,2,0,1.93,0,1,0.8666666666666667,0.1333333333333333,0.0,0.9502283277895419,High
4779,10,9,2,0,2.52,0,1,0.9,0.2,0.0,0.9478507215444875,High
4780,17,12,2,0,1.65,0,1,0.7058823529411765,0.1176470588235294,0.0,0.9209041087670323,High
4781,19,17,1,0,2.5,0,1,0.8947368421052632,0.0526315789473684,0.0,0.9529237476224603,High
4782,12,9,2,0,1.94,3,1,0.75,0.1666666666666666,0.0,0.8925680097674692,High
4783,10,9,0,0,2.62,2,1,0.9,0.0,0.0,0.9417599452923389,High
4784,5,4,0,0,2.49,3,1,0.8,0.0,0.0,0.9111008625335151,High
4785,18,17,0,0,1.74,3,1,0.9444444444444444,0.0,0.0,0.9511861924969921,High
4786,17,16,2,0,2.99,2,1,0.9411764705882352,0.1176470588235294,0.0,0.9404750328060865,High
4787,15,12,1,0,1.65,1,1,0.8,0.0666666666666666,0.0,0.9365842573741396,High
4788,15,14,1,0,2.94,3,1,0.9333333333333332,0.0666666666666666,0.0,0.9341454520778445,High
4789,10,7,1,0,2.11,3,1,0.7,0.1,0.0,0.8772705252473159,High
4790,19,17,2,0,1.55,2,1,0.8947368421052632,0.1052631578947368,0.0,0.9466884313445888,High
4791,14,10,2,0,1.81,0,1,0.7142857142857143,0.1428571428571428,0.0,0.9193263593991128,High
4792,18,14,0,0,2.92,2,1,0.7777777777777778,0.0,0.0,0.9090269595964888,High
4793,10,8,1,0,1.56,0,1,0.8,0.1,0.0,0.9434142524709339,High
4794,7,5,1,0,1.54,3,1,0.7142857142857143,0.1428571428571428,0.0,0.8896504381778194,High
4795,9,6,0,0,1.83,2,1,0.6666666666666666,0.0,0.0,0.8926436251781087,High
4796,8,6,1,0,1.67,3,1,0.75,0.125,0.0,0.9004386723366443,High
4797,15,12,0,0,2.56,3,1,0.8,0.0,0.0,0.9100391209267937,High
4798,16,15,2,1,2.33,2,1,0.9375,0.125,0.0625,0.9399113459851314,High
4799,15,13,2,0,1.74,1,1,0.8666666666666667,0.1333333333333333,0.0,0.9454493880246777,High
4800,17,16,1,0,2.13,1,1,0.9411764705882352,0.0588235294117647,0.0,0.9569380633966543,High
4801,8,7,1,0,2.64,0,1,0.875,0.125,0.0,0.9454701355630653,High
4802,19,18,1,0,1.98,1,1,0.9473684210526316,0.0526315789473684,0.0,0.9591339936655779,High
4803,8,6,2,0,1.5,3,1,0.75,0.25,0.0,0.8937903562801423,High
4804,19,17,1,0,2.42,1,1,0.8947368421052632,0.0526315789473684,0.0,0.9473774219354755,High
4805,13,12,0,0,2.16,0,1,0.9230769230769232,0.0,0.0,0.9613363750223661,High
4806,9,8,1,0,2.29,2,1,0.8888888888888888,0.1111111111111111,0.0,0.9378343594249022,High
4807,16,14,2,0,2.48,1,1,0.875,0.125,0.0,0.9399484106808104,High
4808,19,17,0,0,2.62,1,1,0.8947368421052632,0.0,0.0,0.9476964360335753,High
4809,8,6,2,0,2.65,2,1,0.75,0.25,0.0,0.885742116398506,High
4810,10,9,2,0,2.17,0,1,0.9,0.2,0.0,0.9509806718123005,High
4811,6,5,1,0,2.03,2,1,0.8333333333333334,0.1666666666666666,0.0,0.9257179528910184,High
4812,11,9,2,0,2.84,0,1,0.8181818181818182,0.1818181818181818,0.0,0.9289544574042438,High
4813,15,11,2,0,2.07,1,1,0.7333333333333333,0.1333333333333333,0.0,0.9110803076769088,High
4814,8,7,1,0,2.46,0,1,0.875,0.125,0.0,0.9471730979378797,High
4815,6,4,0,0,2.48,2,1,0.6666666666666666,0.0,0.0,0.8804777322363933,High
4816,17,13,0,0,2.64,0,1,0.7647058823529411,0.0,0.0,0.92908307073534,High
4817,14,13,2,0,2.84,0,1,0.9285714285714286,0.1428571428571428,0.0,0.9519998130284654,High
4818,13,11,1,0,2.61,1,1,0.8461538461538461,0.0769230769230769,0.0,0.9349828441045187,High
4819,7,6,0,0,1.76,1,1,0.8571428571428571,0.0,0.0,0.9491304919278761,High
4820,10,7,1,0,2.6,1,1,0.7,0.1,0.0,0.8947111686237296,High
4821,5,3,1,0,1.94,2,0,0.6,0.2,0.0,0.8454712730880443,High
4822,6,4,0,0,2.11,1,0,0.6666666666666666,0.0,0.0,0.900069284798624,High
4823,6,4,1,0,2.85,3,1,0.6666666666666666,0.1666666666666666,0.0,0.839920972739715,High
4824,19,16,1,0,2.42,3,1,0.8421052631578947,0.0526315789473684,0.0,0.9200552860000003,High
4825,12,11,2,0,1.54,0,1,0.9166666666666666,0.1666666666666666,0.0,0.9596239241424437,High
4826,9,6,0,0,2.41,3,1,0.6666666666666666,0.0,0.0,0.8673680484091002,High
4827,19,14,2,0,1.65,2,1,0.7368421052631579,0.1052631578947368,0.0,0.909580121621153,High
4828,13,12,2,0,1.82,2,1,0.9230769230769232,0.1538461538461538,0.0,0.947093588710757,High
4829,9,8,0,0,1.69,1,1,0.8888888888888888,0.0,0.0,0.9547754893178012,High
4830,18,17,1,0,2.08,3,1,0.9444444444444444,0.0555555555555555,0.0,0.9458471572846614,High
4831,8,7,2,0,2.69,0,1,0.875,0.25,0.0,0.9393406152408574,High
4832,15,12,2,0,2.14,2,1,0.8,0.1333333333333333,0.0,0.9178756494224967,High
4833,8,7,2,0,1.54,3,1,0.875,0.25,0.0,0.928093261603145,High
4834,17,15,0,0,2.25,0,1,0.8823529411764706,0.0,0.0,0.9549932136683904,High
4835,16,12,2,0,2.22,3,1,0.75,0.125,0.0,0.8908704262279694,High
4836,14,12,2,0,2.51,0,1,0.8571428571428571,0.1428571428571428,0.0,0.9426848046157345,High
4837,10,7,1,0,1.75,2,1,0.7,0.1,0.0,0.897154749862508,High
4838,17,14,1,0,2.96,3,1,0.8235294117647058,0.0588235294117647,0.0,0.9065916182461925,High
4839,9,6,0,0,2.69,3,1,0.6666666666666666,0.0,0.0,0.8612524382399095,High
4840,9,7,2,0,2.64,3,1,0.7777777777777778,0.2222222222222222,0.0,0.8846748889480317,High
4841,15,11,2,0,2.99,0,1,0.7333333333333333,0.1333333333333333,0.0,0.9078490065192018,High
4842,17,13,2,0,2.14,1,1,0.7647058823529411,0.1176470588235294,0.0,0.9195382792670915,High
